"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"3195-54832-552","128.9393020913","13.9672769961","68","6377811924631949259","AIS","0","0.0068192546613378363","0.48238414525985718","GALEX J083545.4+135801","128.939376040782","13.96718886354769","3","215.05","215.05","21.8649883","0.3049003","19.3711834","0.06944782","6.516383","1.82950926","64.79274","4.1433835","0.0430373028","false","0.00279038516","0.00208907016","128.80683","13.50231","2006-02-15","2007-02-06","2008-01-28","53781.7316087963","54137.6066087963","54493.484409722223","AIS_196","50196","1","30","6377811924628799488","1.9209973812103272","2.0162312984466553","1","0.060534738004207611","0.070437364280223846","0"
"3230-54860-409","126.7913130389","16.8750380524","69","6377811893493435249","AIS","0","0.0062286362122255792","0.3600212037563324","GALEX J082709.9+165230","126.79125911311481","16.8751281284557","3","105.05","105.05","21.183321","0.3826378","18.9016285","0.0777662545","12.2088137","4.30161428","99.8499756","7.15005445","0.0466729179","false","0.00176744536","0.00156763836","126.48682","16.66382","2007-02-07","2007-02-07","2007-02-07","54138.30395833333","54138.30395833333","54138.305173611108","AIS_196","50196","1","1","6377811893490286592","2.9603862762451172","3.0568456649780273","0","0.11341526359319687","0.14569930732250214","0"
"2273-53709-207","126.4201797021","17.7295622296","70","6377776798241917333","AIS","0","0.0045716620180931066","0.35463255643844604","GALEX J082540.8+174346","126.4201541669929","17.72963443768349","3","109","109","21.42929","0.437458962","19.8004475","0.123874187","9.733867","3.920964","43.633564","4.97704649","0.04176442","false","0.00169989886","0.00198006071","126.05784","17.64831","2007-02-07","2007-02-07","2007-02-07","54138.300659722219","54138.300659722219","54138.3019212963","AIS_195","50195","1","84","6377776798238769152","1.2936627864837647","1.2724069356918335","0","0.090423941612243652","0.1092083603143692","0"
"3230-54860-353","125.7641850069","16.0068286869","71","6377917529287822054","AIS","0","0.019806513885485544","0.23775617778301239","GALEX J082303.4+160025","125.7644255873149","16.00706425823741","3","102","102","21.5174561","0.42881152","20.1559277","0.16600588","8.974688","3.54369187","31.4505558","4.80752945","0.0285309386","false","0.0017088356","0.0035967282","125.94551","15.84518","2007-02-07","2007-02-07","2007-02-07","54138.305624999994","54138.305624999994","54138.306805555556","AIS_199","50199","1","78","6377917529284673536","0.9324568510055542","0.94698184728622437","0","0.083371460437774658","0.05697907879948616","0"
"3226-54857-452","122.7793275597","20.1039027741","72","6377776752071021623","AIS","0","0.011921353617900964","0.41569086909294128","GALEX J081107.0+200614","122.77933740129269","20.10410124826792","3","524.05","112","18.5063725","0.110225737","18.2261868","0.0237239171","143.6987","14.5849867","186.005066","4.063323","0.03719514","false","0.00163048366","0.00155956647","123.08621","19.80478","2004-12-21","2005-01-09","2005-01-28","53360.415578703709","53379.582245370373","53398.766099537039","AIS_195","50195","1","41","6377776752067870720","5.5147418975830078","5.59785795211792","0","1.3349066972732544","1.3366907835006714","0"
"3226-54857-452","122.7793275597","20.1039027741","72","3718286778876042654","MIS","0","0.00826906178202287","0.41183584928512573","GALEX J081107.0+200614","122.7792326102972","20.10400786199386","3","1690.1","1690.1","18.48873","0.0260343179","18.2493629","0.0146015026","146.052841","3.50127649","182.076752","2.44806123","0.03719514","false","0.00113703776","0.00149262906","123.08600","19.80996","2009-01-17","2009-01-17","2009-01-17","54848.366284722229","54848.366284722229","54848.3858449074","MISGCSAN_15722_1925","40144","1","-999","3718286778872889344","5.3982739448547363","5.5000672340393066","0","1.3567757606506348","1.3920485973358154","0"
"758-52253-5","122.4928674054","37.4688803402","73","3794601681934618576","MIS","0","0.012665672225554175","0.18048363924026489","GALEX J080958.3+372808","122.4929099443692","37.469088717263993","1","1683.1","0","-999","-999","18.8446236","0.0195358042","-999","-999","105.232529","1.89300382","0.04986624","false","-99","0.00139919494","122.29639","37.56006","2010-01-08","2010-01-08","2010-01-08","55204.403993055552","55204.403993055552","55204.423472222225","MISGCSN1_04228_0085","42313","1","-999","3794601681933565952","3.1199700832366943","3.1845266819000244","0","-99","-99","-999"
"758-52253-5","122.4928674054","37.4688803402","73","6373871340456249535","AIS","0","0.013012357935327427","0.19779087603092194","GALEX J080958.3+372808","122.49312203495531","37.468959024652548","3","329","109","18.99881","0.12290626","18.89532","0.0431966819","91.3014755","10.3328943","100.431793","3.99476957","0.04986624","false","0.002630415","0.00137192931","122.27804","37.56905","2004-03-06","2005-08-21","2007-02-05","53070.417662037042","53603.50099537037","54136.66038194445","AIS_84","50084","1","91","6373871340453101568","2.9776358604431152","3.0218091011047363","0","0.848156213760376","0.83408498764038086","0"
"2420-54086-395","122.1585416366","12.0741656739","74","6377917523919113747","AIS","0","0.016083852167091142","0.20536425709724426","GALEX J080838.1+120427","122.15876666647741","12.07431876112654","3","224","219","21.4938946","0.321665823","20.4075279","0.119904026","9.171584","2.71656084","24.9452839","2.75418067","0.02477291","false","0.003831532","0.0025994","122.24796","11.88841","2006-02-06","2006-02-10","2006-02-14","53772.346666666665","53776.513333333336","53780.700694444444","AIS_199","50199","1","73","6377917523915964416","0.73958629369735718","0.647337019443512","0","0.08520054817199707","0.092522196471691132","0"
"2541-54481-384","118.2932830058","83.8652111015","75","6374187909610737199","AIS","0","0.0022044678181447363","0.26150059700012207","GALEX J075310.3+835154","118.293303991957","83.865174428884544","3","194.05","194.05","20.6611347","0.18360883","18.4818668","0.0449463539","19.7491474","3.33896661","146.978058","6.08299","0.054584533","false","0.00268473686","0.00149488356","119.63228","83.64795","2006-11-05","2006-12-27","2007-02-16","54044.758564814809","54096.175231481473","54147.6144675926","AIS_93","50093","1","7","6374187909607587840","4.3576555252075195","4.4843873977661133","0","0.18346211314201355","0.18703632056713104","0"
"2055-53729-37","118.2329134838","27.9802099218","76","6374047238694371874","AIS","0","0.011747954375285903","0.41362687945365906","GALEX J075255.9+275849","118.2331147865373","27.9802919848266","3","198.05","192.05","20.2534122","0.195090711","18.1529617","0.03923191","28.7499256","5.164681","198.982391","7.188268","0.0334260128","false","0.004374889","0.00142356462","118.29011","28.39086","2006-01-18","2006-01-23","2006-01-29","53753.515081018522","53758.973414351851","53764.477013888893","AIS_89","50089","1","69","6374047238691225600","5.8994979858398438","5.9251933097839355","0","0.26707595586776733","0.28107616305351257","0"
"2055-53729-37","118.2329134838","27.9802099218","76","6407393153253376618","MIS","0","0.00698325930884756","0.41839241981506348","GALEX J075255.8+275848","118.2327927083894","27.980256506945949","3","473","473","20.9802113","0.1783757","18.2245979","0.0266818721","14.7203188","2.41781521","186.277451","4.57664","0.0334260128","false","0.00215869024","0.00159910962","118.28033","28.39655","2008-12-30","2009-01-06","2009-01-13","54830.569606481477","54837.40293981482","54844.270277777781","MISMWS_15272_0090","51037","1","-999","6407393153250230272","5.5228176116943359","5.6743760108947754","0","0.13674619793891907","0.15958549082279205","0"
"3166-54830-409","118.0338669422","31.1631955203","77","6374047225809470808","AIS","0","0.015166746203271995","0.290936678647995","GALEX J075208.1+310948","118.0339653925224","31.16343384844302","3","108","108","21.2461624","0.3541936","18.72537","0.06963242","11.52225","3.75792575","117.449547","7.53065968","0.0516924635","false","0.00328219426","0.00171534775","117.76413","31.34072","2007-02-06","2007-02-06","2007-02-06","54137.340486111112","54137.340486111112","54137.341736111106","AIS_89","50089","1","57","6374047225806323712","3.4821844100952148","3.4141557216644287","0","0.10703735053539276","0.065847635269165039","0"
"3161-54779-445","116.3030825336","42.4559803986","78","6373836078774748212","AIS","0","0.015599601965145928","0.283702552318573","GALEX J074512.6+422722","116.30277813324351","42.456111387327809","3","121","121","21.55737","0.4049094","19.9629688","0.1274933","8.650755","3.22538853","37.56751","4.41031837","0.0545879975","false","0.00244042347","0.00205401634","116.56881","42.66127","2004-01-11","2004-01-11","2004-01-11","53015.6769212963","53015.6769212963","53015.67832175926","AIS_83","50083","1","19","6373836078771601408","1.1138143539428711","1.2102357149124146","0","0.0803622454404831","0.11435800045728684","0"
"3161-54779-445","116.3030825336","42.4559803986","78","2419490867588893831","MIS","0","0.027173739408322281","0.29548454284667969","GALEX J074512.8+422723","116.3033183329002","42.456398547477782","3","3039.4","3039.4","23.64409","0.294174224","20.3254051","0.03642848","1.2658006","0.342878371","26.9052658","0.9025027","0.0545879975","false","0.003035832","0.0022290647","116.59128","42.66212","2004-01-12","2004-01-19","2004-01-25","53016.980763888889","53023.272430555553","53029.598854166659","MISDR1_03941_0434","3230","1","-999","2419490867585744896","0.79769653081893921","0.80274116992950439","0","0.011758808977901936","0.0065338932909071445","0"
"2941-54507-638","112.317493053","38.4815634386","79","6373836137830551173","AIS","0","0.0094611993733060631","0.38526248931884766","GALEX J072916.2+382853","112.3176944008696","38.481568131635832","3","324","216","21.47238","0.264459521","18.8914318","0.04409588","9.35513","2.27813387","100.792152","4.09255838","0.0604812168","false","0.00299425819","0.001423391","112.75977","38.31308","2006-12-31","2007-01-19","2007-02-08","54100.7016087963","54119.909942129634","54139.1202199074","AIS_83","50083","1","74","6373836137827401728","2.9883201122283936","3.0522234439849854","0","0.086905628442764282","0.057246007025241852","0"
"2941-54507-638","112.317493053","38.4815634386","79","6373836138902195561","AIS","0","0.03495724145567497","0.60156697034835815","GALEX J072916.0+382853","112.3167503359891","38.481525825291563","1","314","207","-999","-999","19.1818523","0.0905504152","-999","-999","77.13628","6.431604","0.0604812168","false","-99","0.0033526253","111.56353","38.36466","2006-12-31","2007-01-19","2007-02-08","54100.7","54119.908333333333","54139.118576388886","AIS_83","50083","1","75","6373836138901143552","2.2869627475738525","2.4261784553527832","49","-99","-99","32"
"2941-54507-638","112.317493053","38.4815634386","79","3792736910213912683","MIS","0","0.026411860408333432","0.6019054651260376","GALEX J072916.1+382855","112.3173261798289","38.481983807445488","1","2536.05","0","-999","-999","18.651556","0.0279161911","-999","-999","125.7121","3.23149443","0.0604812168","false","-99","0.00496384827","111.55970","38.38167","2010-01-02","2010-01-02","2010-01-02","55198.793287037042","55198.834953703707","55198.878009259257","MISGCSN1_04237_0084","42260","1","-999","3792736910212857856","3.7271554470062256","3.5911264419555664","49","-99","-99","-999"
"2337-53740-222","104.3856954326","65.0900986808","80","6373484282298499733","AIS","0","0.003722107190888019","0.33275219798088074","GALEX J065732.6+650524","104.38583415612","65.090077839285584","3","110","110","19.8729668","0.16067344","18.3356457","0.0560375527","40.8146","6.03851032","168.1671","8.677415","0.04015269","false","0.00224284362","0.00172960537","104.36991","65.42276","2006-12-23","2006-12-23","2006-12-23","54092.700543981482","54092.700543981482","54092.701817129629","AIS_73","50073","1","63","6373484282295353344","4.9858756065368652","5.12724494934082","0","0.37915223836898804","0.36057189106941223","0"
"2337-53740-222","104.3856954326","65.0900986808","80","6405985778369823656","MIS","0","0.00852280525002406","0.34386882185935974","GALEX J065732.4+650524","104.3853583337856","65.0900944428892","3","345","345","19.8538952","0.09913679","18.3901558","0.0329766534","41.53786","3.79183245","159.932571","4.856391","0.04015269","false","0.00159055833","0.00141349575","104.21308","65.42632","2008-12-10","2008-12-10","2008-12-10","54810.717557870368","54810.717557870368","54810.787928240745","MISMWS_02831_0074","50997","1","-999","6405985778366676992","4.7417354583740234","4.7913317680358887","0","0.385871022939682","0.39644643664360046","0"
